file_name,ori,loc,phase/pattern,SSGv,SSGv,BSG,MGnv,MGv,index1
0000002574.bmp,129,0,14,0,0,0,1,0,1
0000002575.bmp,129,0,15,0,0,0,1,0,1
0000002576.bmp,129,0,16,0,0,0,1,0,1
0000002577.bmp,129,0,17,0,0,0,1,0,1
0000002578.bmp,129,0,18,0,0,0,1,0,1
0000002579.bmp,129,0,19,0,0,0,1,0,1
0000002580.bmp,129,0,20,0,0,0,1,0,1
0000002581.bmp,130,0,1,0,0,0,1,0,1
0000002582.bmp,130,0,2,0,0,0,1,0,1
0000002583.bmp,130,0,3,0,0,0,1,0,1
0000002584.bmp,130,0,4,0,0,0,1,0,1
0000002585.bmp,130,0,5,0,0,0,1,0,1
0000002586.bmp,130,0,6,0,0,0,1,0,1
0000002587.bmp,130,0,7,0,0,0,1,0,1
0000002588.bmp,130,0,8,0,0,0,1,0,1
0000002589.bmp,130,0,9,0,0,0,1,0,1
0000002590.bmp,130,0,10,0,0,0,1,0,1
0000002591.bmp,130,0,11,0,0,0,1,0,1
0000002592.bmp,130,0,12,0,0,0,1,0,1
0000002593.bmp,130,0,13,0,0,0,1,0,1
0000002594.bmp,130,0,14,0,0,0,1,0,1
0000002595.bmp,130,0,15,0,0,0,1,0,1
0000002596.bmp,130,0,16,0,0,0,1,0,1
0000002597.bmp,130,0,17,0,0,0,1,0,1
0000002598.bmp,130,0,18,0,0,0,1,0,1
0000002599.bmp,130,0,19,0,0,0,1,0,1
0000002600.bmp,130,0,20,0,0,0,1,0,1
0000002601.bmp,131,0,1,0,0,0,1,0,1
0000002602.bmp,131,0,2,0,0,0,1,0,1
0000002603.bmp,131,0,3,0,0,0,1,0,1
0000002604.bmp,131,0,4,0,0,0,1,0,1
0000002605.bmp,131,0,5,0,0,0,1,0,1
0000002606.bmp,131,0,6,0,0,0,1,0,1
0000002607.bmp,131,0,7,0,0,0,1,0,1
0000002608.bmp,131,0,8,0,0,0,1,0,1
0000002609.bmp,131,0,9,0,0,0,1,0,1
0000002610.bmp,131,0,10,0,0,0,1,0,1
0000002611.bmp,131,0,11,0,0,0,1,0,1
0000002612.bmp,131,0,12,0,0,0,1,0,1
0000002613.bmp,131,0,13,0,0,0,1,0,1
0000002614.bmp,131,0,14,0,0,0,1,0,1
0000002615.bmp,131,0,15,0,0,0,1,0,1
0000002616.bmp,131,0,16,0,0,0,1,0,1
0000002617.bmp,131,0,17,0,0,0,1,0,1
0000002618.bmp,131,0,18,0,0,0,1,0,1
0000002619.bmp,131,0,19,0,0,0,1,0,1
0000002620.bmp,131,0,20,0,0,0,1,0,1
0000002621.bmp,132,0,1,0,0,0,1,0,1
0000002622.bmp,132,0,2,0,0,0,1,0,1
0000002623.bmp,132,0,3,0,0,0,1,0,1
0000002624.bmp,132,0,4,0,0,0,1,0,1
0000002625.bmp,132,0,5,0,0,0,1,0,1
0000002626.bmp,132,0,6,0,0,0,1,0,1
0000002627.bmp,132,0,7,0,0,0,1,0,1
0000002628.bmp,132,0,8,0,0,0,1,0,1
0000002629.bmp,132,0,9,0,0,0,1,0,1
0000002630.bmp,132,0,10,0,0,0,1,0,1
0000002631.bmp,132,0,11,0,0,0,1,0,1
0000002632.bmp,132,0,12,0,0,0,1,0,1
0000002633.bmp,132,0,13,0,0,0,1,0,1
0000002634.bmp,132,0,14,0,0,0,1,0,1
0000002635.bmp,132,0,15,0,0,0,1,0,1
0000002636.bmp,132,0,16,0,0,0,1,0,1
0000002637.bmp,132,0,17,0,0,0,1,0,1
0000002638.bmp,132,0,18,0,0,0,1,0,1
0000002639.bmp,132,0,19,0,0,0,1,0,1
0000002640.bmp,132,0,20,0,0,0,1,0,1
0000002641.bmp,133,0,1,0,0,0,1,0,1
0000002642.bmp,133,0,2,0,0,0,1,0,1
0000002643.bmp,133,0,3,0,0,0,1,0,1
0000002644.bmp,133,0,4,0,0,0,1,0,1
0000002645.bmp,133,0,5,0,0,0,1,0,1
0000002646.bmp,133,0,6,0,0,0,1,0,1
0000002647.bmp,133,0,7,0,0,0,1,0,1
0000002648.bmp,133,0,8,0,0,0,1,0,1
0000002649.bmp,133,0,9,0,0,0,1,0,1
0000002650.bmp,133,0,10,0,0,0,1,0,1
0000002651.bmp,133,0,11,0,0,0,1,0,1
0000002652.bmp,133,0,12,0,0,0,1,0,1
0000002653.bmp,133,0,13,0,0,0,1,0,1
0000002654.bmp,133,0,14,0,0,0,1,0,1
0000002655.bmp,133,0,15,0,0,0,1,0,1
0000002656.bmp,133,0,16,0,0,0,1,0,1
0000002657.bmp,133,0,17,0,0,0,1,0,1
0000002658.bmp,133,0,18,0,0,0,1,0,1
0000002659.bmp,133,0,19,0,0,0,1,0,1
0000002660.bmp,133,0,20,0,0,0,1,0,1
0000002661.bmp,134,0,1,0,0,0,1,0,1
0000002662.bmp,134,0,2,0,0,0,1,0,1
0000002663.bmp,134,0,3,0,0,0,1,0,1
0000002664.bmp,134,0,4,0,0,0,1,0,1
0000002665.bmp,134,0,5,0,0,0,1,0,1
0000002666.bmp,134,0,6,0,0,0,1,0,1
0000002667.bmp,134,0,7,0,0,0,1,0,1
0000002668.bmp,134,0,8,0,0,0,1,0,1
0000002669.bmp,134,0,9,0,0,0,1,0,1
0000002670.bmp,134,0,10,0,0,0,1,0,1
0000002671.bmp,134,0,11,0,0,0,1,0,1
0000002672.bmp,134,0,12,0,0,0,1,0,1
0000002673.bmp,134,0,13,0,0,0,1,0,1
0000002674.bmp,134,0,14,0,0,0,1,0,1
0000002675.bmp,134,0,15,0,0,0,1,0,1
0000002676.bmp,134,0,16,0,0,0,1,0,1
0000002677.bmp,134,0,17,0,0,0,1,0,1
0000002678.bmp,134,0,18,0,0,0,1,0,1
0000002679.bmp,134,0,19,0,0,0,1,0,1
0000002680.bmp,134,0,20,0,0,0,1,0,1
0000002681.bmp,135,0,1,0,0,0,1,0,1
0000002682.bmp,135,0,2,0,0,0,1,0,1
0000002683.bmp,135,0,3,0,0,0,1,0,1
0000002684.bmp,135,0,4,0,0,0,1,0,1
0000002685.bmp,135,0,5,0,0,0,1,0,1
0000002686.bmp,135,0,6,0,0,0,1,0,1
0000002687.bmp,135,0,7,0,0,0,1,0,1
0000002688.bmp,135,0,8,0,0,0,1,0,1
0000002689.bmp,135,0,9,0,0,0,1,0,1
0000002690.bmp,135,0,10,0,0,0,1,0,1
0000002691.bmp,135,0,11,0,0,0,1,0,1
0000002692.bmp,135,0,12,0,0,0,1,0,1
0000002693.bmp,135,0,13,0,0,0,1,0,1
0000002694.bmp,135,0,14,0,0,0,1,0,1
0000002695.bmp,135,0,15,0,0,0,1,0,1
0000002696.bmp,135,0,16,0,0,0,1,0,1
0000002697.bmp,135,0,17,0,0,0,1,0,1
0000002698.bmp,135,0,18,0,0,0,1,0,1
0000002699.bmp,135,0,19,0,0,0,1,0,1
0000002700.bmp,135,0,20,0,0,0,1,0,1
0000002701.bmp,136,0,1,0,0,0,1,0,1
0000002702.bmp,136,0,2,0,0,0,1,0,1
0000002703.bmp,136,0,3,0,0,0,1,0,1
0000002704.bmp,136,0,4,0,0,0,1,0,1
0000002705.bmp,136,0,5,0,0,0,1,0,1
0000002706.bmp,136,0,6,0,0,0,1,0,1
0000002707.bmp,136,0,7,0,0,0,1,0,1
0000002708.bmp,136,0,8,0,0,0,1,0,1
0000002709.bmp,136,0,9,0,0,0,1,0,1
0000002710.bmp,136,0,10,0,0,0,1,0,1
0000002711.bmp,136,0,11,0,0,0,1,0,1
0000002712.bmp,136,0,12,0,0,0,1,0,1
0000002713.bmp,136,0,13,0,0,0,1,0,1
0000002714.bmp,136,0,14,0,0,0,1,0,1
0000002715.bmp,136,0,15,0,0,0,1,0,1
0000002716.bmp,136,0,16,0,0,0,1,0,1
0000002717.bmp,136,0,17,0,0,0,1,0,1
0000002718.bmp,136,0,18,0,0,0,1,0,1
0000002719.bmp,136,0,19,0,0,0,1,0,1
0000002720.bmp,136,0,20,0,0,0,1,0,1
0000002721.bmp,137,0,1,0,0,0,1,0,1
0000002722.bmp,137,0,2,0,0,0,1,0,1
0000002723.bmp,137,0,3,0,0,0,1,0,1
0000002724.bmp,137,0,4,0,0,0,1,0,1
0000002725.bmp,137,0,5,0,0,0,1,0,1
0000002726.bmp,137,0,6,0,0,0,1,0,1
0000002727.bmp,137,0,7,0,0,0,1,0,1
0000002728.bmp,137,0,8,0,0,0,1,0,1
0000002729.bmp,137,0,9,0,0,0,1,0,1
0000002730.bmp,137,0,10,0,0,0,1,0,1
0000002731.bmp,137,0,11,0,0,0,1,0,1
0000002732.bmp,137,0,12,0,0,0,1,0,1
0000002733.bmp,137,0,13,0,0,0,1,0,1
0000002734.bmp,137,0,14,0,0,0,1,0,1
0000002735.bmp,137,0,15,0,0,0,1,0,1
0000002736.bmp,137,0,16,0,0,0,1,0,1
0000002737.bmp,137,0,17,0,0,0,1,0,1
0000002738.bmp,137,0,18,0,0,0,1,0,1
0000002739.bmp,137,0,19,0,0,0,1,0,1
0000002740.bmp,137,0,20,0,0,0,1,0,1
0000002741.bmp,138,0,1,0,0,0,1,0,1
0000002742.bmp,138,0,2,0,0,0,1,0,1
0000002743.bmp,138,0,3,0,0,0,1,0,1
0000002744.bmp,138,0,4,0,0,0,1,0,1
0000002745.bmp,138,0,5,0,0,0,1,0,1
0000002746.bmp,138,0,6,0,0,0,1,0,1
0000002747.bmp,138,0,7,0,0,0,1,0,1
0000002748.bmp,138,0,8,0,0,0,1,0,1
0000002749.bmp,138,0,9,0,0,0,1,0,1
0000002750.bmp,138,0,10,0,0,0,1,0,1
0000002751.bmp,138,0,11,0,0,0,1,0,1
0000002752.bmp,138,0,12,0,0,0,1,0,1
0000002753.bmp,138,0,13,0,0,0,1,0,1
0000002754.bmp,138,0,14,0,0,0,1,0,1
0000002755.bmp,138,0,15,0,0,0,1,0,1
0000002756.bmp,138,0,16,0,0,0,1,0,1
0000002757.bmp,138,0,17,0,0,0,1,0,1
0000002758.bmp,138,0,18,0,0,0,1,0,1
0000002759.bmp,138,0,19,0,0,0,1,0,1
0000002760.bmp,138,0,20,0,0,0,1,0,1
0000002761.bmp,139,0,1,0,0,0,1,0,1
0000002762.bmp,139,0,2,0,0,0,1,0,1
0000002763.bmp,139,0,3,0,0,0,1,0,1
0000002764.bmp,139,0,4,0,0,0,1,0,1
0000002765.bmp,139,0,5,0,0,0,1,0,1
0000002766.bmp,139,0,6,0,0,0,1,0,1
0000002767.bmp,139,0,7,0,0,0,1,0,1
0000002768.bmp,139,0,8,0,0,0,1,0,1
0000002769.bmp,139,0,9,0,0,0,1,0,1
0000002770.bmp,139,0,10,0,0,0,1,0,1
0000002771.bmp,139,0,11,0,0,0,1,0,1
0000002772.bmp,139,0,12,0,0,0,1,0,1
0000002773.bmp,139,0,13,0,0,0,1,0,1
0000002774.bmp,139,0,14,0,0,0,1,0,1
0000002775.bmp,139,0,15,0,0,0,1,0,1
0000002776.bmp,139,0,16,0,0,0,1,0,1
0000002777.bmp,139,0,17,0,0,0,1,0,1
0000002778.bmp,139,0,18,0,0,0,1,0,1
0000002779.bmp,139,0,19,0,0,0,1,0,1
0000002780.bmp,139,0,20,0,0,0,1,0,1
0000002781.bmp,140,0,1,0,0,0,1,0,1
0000002782.bmp,140,0,2,0,0,0,1,0,1
0000002783.bmp,140,0,3,0,0,0,1,0,1
0000002784.bmp,140,0,4,0,0,0,1,0,1
0000002785.bmp,140,0,5,0,0,0,1,0,1
0000002786.bmp,140,0,6,0,0,0,1,0,1
0000002787.bmp,140,0,7,0,0,0,1,0,1
0000002788.bmp,140,0,8,0,0,0,1,0,1
0000002789.bmp,140,0,9,0,0,0,1,0,1
0000002790.bmp,140,0,10,0,0,0,1,0,1
0000002791.bmp,140,0,11,0,0,0,1,0,1
0000002792.bmp,140,0,12,0,0,0,1,0,1
0000002793.bmp,140,0,13,0,0,0,1,0,1
0000002794.bmp,140,0,14,0,0,0,1,0,1
0000002795.bmp,140,0,15,0,0,0,1,0,1
0000002796.bmp,140,0,16,0,0,0,1,0,1
0000002797.bmp,140,0,17,0,0,0,1,0,1
0000002798.bmp,140,0,18,0,0,0,1,0,1
0000002799.bmp,140,0,19,0,0,0,1,0,1
0000002800.bmp,140,0,20,0,0,0,1,0,1
0000002801.bmp,141,0,1,0,0,0,1,0,1
0000002802.bmp,141,0,2,0,0,0,1,0,1
0000002803.bmp,141,0,3,0,0,0,1,0,1
0000002804.bmp,141,0,4,0,0,0,1,0,1
0000002805.bmp,141,0,5,0,0,0,1,0,1
0000002806.bmp,141,0,6,0,0,0,1,0,1
0000002807.bmp,141,0,7,0,0,0,1,0,1
0000002808.bmp,141,0,8,0,0,0,1,0,1
0000002809.bmp,141,0,9,0,0,0,1,0,1
0000002810.bmp,141,0,10,0,0,0,1,0,1
0000002811.bmp,141,0,11,0,0,0,1,0,1
0000002812.bmp,141,0,12,0,0,0,1,0,1
0000002813.bmp,141,0,13,0,0,0,1,0,1
0000002814.bmp,141,0,14,0,0,0,1,0,1
0000002815.bmp,141,0,15,0,0,0,1,0,1
0000002816.bmp,141,0,16,0,0,0,1,0,1
0000002817.bmp,141,0,17,0,0,0,1,0,1
0000002818.bmp,141,0,18,0,0,0,1,0,1
0000002819.bmp,141,0,19,0,0,0,1,0,1
0000002820.bmp,141,0,20,0,0,0,1,0,1
0000002821.bmp,142,0,1,0,0,0,1,0,1
0000002822.bmp,142,0,2,0,0,0,1,0,1
0000002823.bmp,142,0,3,0,0,0,1,0,1
0000002824.bmp,142,0,4,0,0,0,1,0,1
0000002825.bmp,142,0,5,0,0,0,1,0,1
0000002826.bmp,142,0,6,0,0,0,1,0,1
0000002827.bmp,142,0,7,0,0,0,1,0,1
0000002828.bmp,142,0,8,0,0,0,1,0,1
0000002829.bmp,142,0,9,0,0,0,1,0,1
0000002830.bmp,142,0,10,0,0,0,1,0,1
0000002831.bmp,142,0,11,0,0,0,1,0,1
0000002832.bmp,142,0,12,0,0,0,1,0,1
0000002833.bmp,142,0,13,0,0,0,1,0,1
0000002834.bmp,142,0,14,0,0,0,1,0,1
0000002835.bmp,142,0,15,0,0,0,1,0,1
0000002836.bmp,142,0,16,0,0,0,1,0,1
0000002837.bmp,142,0,17,0,0,0,1,0,1
0000002838.bmp,142,0,18,0,0,0,1,0,1
0000002839.bmp,142,0,19,0,0,0,1,0,1
0000002840.bmp,142,0,20,0,0,0,1,0,1
0000002841.bmp,143,0,1,0,0,0,1,0,1
0000002842.bmp,143,0,2,0,0,0,1,0,1
0000002843.bmp,143,0,3,0,0,0,1,0,1
0000002844.bmp,143,0,4,0,0,0,1,0,1
0000002845.bmp,143,0,5,0,0,0,1,0,1
0000002846.bmp,143,0,6,0,0,0,1,0,1
0000002847.bmp,143,0,7,0,0,0,1,0,1
0000002848.bmp,143,0,8,0,0,0,1,0,1
0000002849.bmp,143,0,9,0,0,0,1,0,1
0000002850.bmp,143,0,10,0,0,0,1,0,1
0000002851.bmp,143,0,11,0,0,0,1,0,1
0000002852.bmp,143,0,12,0,0,0,1,0,1
0000002853.bmp,143,0,13,0,0,0,1,0,1
0000002854.bmp,143,0,14,0,0,0,1,0,1
0000002855.bmp,143,0,15,0,0,0,1,0,1
0000002856.bmp,143,0,16,0,0,0,1,0,1
0000002857.bmp,143,0,17,0,0,0,1,0,1
0000002858.bmp,143,0,18,0,0,0,1,0,1
0000002859.bmp,143,0,19,0,0,0,1,0,1
0000002860.bmp,143,0,20,0,0,0,1,0,1
0000002861.bmp,144,0,1,0,0,0,1,0,1
0000002862.bmp,144,0,2,0,0,0,1,0,1
0000002863.bmp,144,0,3,0,0,0,1,0,1
0000002864.bmp,144,0,4,0,0,0,1,0,1
0000002865.bmp,144,0,5,0,0,0,1,0,1
0000002866.bmp,144,0,6,0,0,0,1,0,1
0000002867.bmp,144,0,7,0,0,0,1,0,1
0000002868.bmp,144,0,8,0,0,0,1,0,1
0000002869.bmp,144,0,9,0,0,0,1,0,1
0000002870.bmp,144,0,10,0,0,0,1,0,1
0000002871.bmp,144,0,11,0,0,0,1,0,1
0000002872.bmp,144,0,12,0,0,0,1,0,1
0000002873.bmp,144,0,13,0,0,0,1,0,1
0000002874.bmp,144,0,14,0,0,0,1,0,1
0000002875.bmp,144,0,15,0,0,0,1,0,1
0000002876.bmp,144,0,16,0,0,0,1,0,1
0000002877.bmp,144,0,17,0,0,0,1,0,1
0000002878.bmp,144,0,18,0,0,0,1,0,1
0000002879.bmp,144,0,19,0,0,0,1,0,1
0000002880.bmp,144,0,20,0,0,0,1,0,1
0000002881.bmp,145,0,1,0,0,0,1,0,1
0000002882.bmp,145,0,2,0,0,0,1,0,1
0000002883.bmp,145,0,3,0,0,0,1,0,1
0000002884.bmp,145,0,4,0,0,0,1,0,1
0000002885.bmp,145,0,5,0,0,0,1,0,1
0000002886.bmp,145,0,6,0,0,0,1,0,1
0000002887.bmp,145,0,7,0,0,0,1,0,1
0000002888.bmp,145,0,8,0,0,0,1,0,1
0000002889.bmp,145,0,9,0,0,0,1,0,1
0000002890.bmp,145,0,10,0,0,0,1,0,1
0000002891.bmp,145,0,11,0,0,0,1,0,1
0000002892.bmp,145,0,12,0,0,0,1,0,1
0000002893.bmp,145,0,13,0,0,0,1,0,1
0000002894.bmp,145,0,14,0,0,0,1,0,1
0000002895.bmp,145,0,15,0,0,0,1,0,1
0000002896.bmp,145,0,16,0,0,0,1,0,1
0000002897.bmp,145,0,17,0,0,0,1,0,1
0000002898.bmp,145,0,18,0,0,0,1,0,1
0000002899.bmp,145,0,19,0,0,0,1,0,1
0000002900.bmp,145,0,20,0,0,0,1,0,1
0000002901.bmp,146,0,1,0,0,0,1,0,1
0000002902.bmp,146,0,2,0,0,0,1,0,1
0000002903.bmp,146,0,3,0,0,0,1,0,1
0000002904.bmp,146,0,4,0,0,0,1,0,1
0000002905.bmp,146,0,5,0,0,0,1,0,1
0000002906.bmp,146,0,6,0,0,0,1,0,1
0000002907.bmp,146,0,7,0,0,0,1,0,1
0000002908.bmp,146,0,8,0,0,0,1,0,1
0000002909.bmp,146,0,9,0,0,0,1,0,1
0000002910.bmp,146,0,10,0,0,0,1,0,1
0000002911.bmp,146,0,11,0,0,0,1,0,1
0000002912.bmp,146,0,12,0,0,0,1,0,1
0000002913.bmp,146,0,13,0,0,0,1,0,1
0000002914.bmp,146,0,14,0,0,0,1,0,1
0000002915.bmp,146,0,15,0,0,0,1,0,1
0000002916.bmp,146,0,16,0,0,0,1,0,1
0000002917.bmp,146,0,17,0,0,0,1,0,1
0000002918.bmp,146,0,18,0,0,0,1,0,1
0000002919.bmp,146,0,19,0,0,0,1,0,1
0000002920.bmp,146,0,20,0,0,0,1,0,1
0000002921.bmp,147,0,1,0,0,0,1,0,1
0000002922.bmp,147,0,2,0,0,0,1,0,1
0000002923.bmp,147,0,3,0,0,0,1,0,1
0000002924.bmp,147,0,4,0,0,0,1,0,1
0000002925.bmp,147,0,5,0,0,0,1,0,1
0000002926.bmp,147,0,6,0,0,0,1,0,1
0000002927.bmp,147,0,7,0,0,0,1,0,1
0000002928.bmp,147,0,8,0,0,0,1,0,1
0000002929.bmp,147,0,9,0,0,0,1,0,1
0000002930.bmp,147,0,10,0,0,0,1,0,1
0000002931.bmp,147,0,11,0,0,0,1,0,1
0000002932.bmp,147,0,12,0,0,0,1,0,1
0000002933.bmp,147,0,13,0,0,0,1,0,1
0000002934.bmp,147,0,14,0,0,0,1,0,1
0000002935.bmp,147,0,15,0,0,0,1,0,1
0000002936.bmp,147,0,16,0,0,0,1,0,1
0000002937.bmp,147,0,17,0,0,0,1,0,1
0000002938.bmp,147,0,18,0,0,0,1,0,1
0000002939.bmp,147,0,19,0,0,0,1,0,1
0000002940.bmp,147,0,20,0,0,0,1,0,1
0000002941.bmp,148,0,1,0,0,0,1,0,1
0000002942.bmp,148,0,2,0,0,0,1,0,1
0000002943.bmp,148,0,3,0,0,0,1,0,1
0000002944.bmp,148,0,4,0,0,0,1,0,1
0000002945.bmp,148,0,5,0,0,0,1,0,1
0000002946.bmp,148,0,6,0,0,0,1,0,1
0000002947.bmp,148,0,7,0,0,0,1,0,1
0000002948.bmp,148,0,8,0,0,0,1,0,1
0000002949.bmp,148,0,9,0,0,0,1,0,1
0000002950.bmp,148,0,10,0,0,0,1,0,1
0000002951.bmp,148,0,11,0,0,0,1,0,1
0000002952.bmp,148,0,12,0,0,0,1,0,1
0000002953.bmp,148,0,13,0,0,0,1,0,1
0000002954.bmp,148,0,14,0,0,0,1,0,1
0000002955.bmp,148,0,15,0,0,0,1,0,1
0000002956.bmp,148,0,16,0,0,0,1,0,1
0000002957.bmp,148,0,17,0,0,0,1,0,1
0000002958.bmp,148,0,18,0,0,0,1,0,1
0000002959.bmp,148,0,19,0,0,0,1,0,1
0000002960.bmp,148,0,20,0,0,0,1,0,1
0000002961.bmp,149,0,1,0,0,0,1,0,1
0000002962.bmp,149,0,2,0,0,0,1,0,1
0000002963.bmp,149,0,3,0,0,0,1,0,1
0000002964.bmp,149,0,4,0,0,0,1,0,1
0000002965.bmp,149,0,5,0,0,0,1,0,1
0000002966.bmp,149,0,6,0,0,0,1,0,1
0000002967.bmp,149,0,7,0,0,0,1,0,1
0000002968.bmp,149,0,8,0,0,0,1,0,1
0000002969.bmp,149,0,9,0,0,0,1,0,1
0000002970.bmp,149,0,10,0,0,0,1,0,1
0000002971.bmp,149,0,11,0,0,0,1,0,1
0000002972.bmp,149,0,12,0,0,0,1,0,1
0000002973.bmp,149,0,13,0,0,0,1,0,1
0000002974.bmp,149,0,14,0,0,0,1,0,1
0000002975.bmp,149,0,15,0,0,0,1,0,1
0000002976.bmp,149,0,16,0,0,0,1,0,1
0000002977.bmp,149,0,17,0,0,0,1,0,1
0000002978.bmp,149,0,18,0,0,0,1,0,1
0000002979.bmp,149,0,19,0,0,0,1,0,1
0000002980.bmp,149,0,20,0,0,0,1,0,1
0000002981.bmp,150,0,1,0,0,0,1,0,1
0000002982.bmp,150,0,2,0,0,0,1,0,1
0000002983.bmp,150,0,3,0,0,0,1,0,1
0000002984.bmp,150,0,4,0,0,0,1,0,1
0000002985.bmp,150,0,5,0,0,0,1,0,1
0000002986.bmp,150,0,6,0,0,0,1,0,1
0000002987.bmp,150,0,7,0,0,0,1,0,1
0000002988.bmp,150,0,8,0,0,0,1,0,1
0000002989.bmp,150,0,9,0,0,0,1,0,1
0000002990.bmp,150,0,10,0,0,0,1,0,1
0000002991.bmp,150,0,11,0,0,0,1,0,1
0000002992.bmp,150,0,12,0,0,0,1,0,1
0000002993.bmp,150,0,13,0,0,0,1,0,1
0000002994.bmp,150,0,14,0,0,0,1,0,1
0000002995.bmp,150,0,15,0,0,0,1,0,1
0000002996.bmp,150,0,16,0,0,0,1,0,1
0000002997.bmp,150,0,17,0,0,0,1,0,1
0000002998.bmp,150,0,18,0,0,0,1,0,1
0000002999.bmp,150,0,19,0,0,0,1,0,1
0000003000.bmp,150,0,20,0,0,0,1,0,1
0000003001.bmp,151,0,1,0,0,0,1,0,1
0000003002.bmp,151,0,2,0,0,0,1,0,1
0000003003.bmp,151,0,3,0,0,0,1,0,1
0000003004.bmp,151,0,4,0,0,0,1,0,1
0000003005.bmp,151,0,5,0,0,0,1,0,1
0000003006.bmp,151,0,6,0,0,0,1,0,1
0000003007.bmp,151,0,7,0,0,0,1,0,1
0000003008.bmp,151,0,8,0,0,0,1,0,1
0000003009.bmp,151,0,9,0,0,0,1,0,1
0000003010.bmp,151,0,10,0,0,0,1,0,1
0000003011.bmp,151,0,11,0,0,0,1,0,1
0000003012.bmp,151,0,12,0,0,0,1,0,1
0000003013.bmp,151,0,13,0,0,0,1,0,1
0000003014.bmp,151,0,14,0,0,0,1,0,1
0000003015.bmp,151,0,15,0,0,0,1,0,1
0000003016.bmp,151,0,16,0,0,0,1,0,1
0000003017.bmp,151,0,17,0,0,0,1,0,1
0000003018.bmp,151,0,18,0,0,0,1,0,1
0000003019.bmp,151,0,19,0,0,0,1,0,1
0000003020.bmp,151,0,20,0,0,0,1,0,1
0000003021.bmp,152,0,1,0,0,0,1,0,1
0000003022.bmp,152,0,2,0,0,0,1,0,1
0000003023.bmp,152,0,3,0,0,0,1,0,1
0000003024.bmp,152,0,4,0,0,0,1,0,1
0000003025.bmp,152,0,5,0,0,0,1,0,1
0000003026.bmp,152,0,6,0,0,0,1,0,1
0000003027.bmp,152,0,7,0,0,0,1,0,1
0000003028.bmp,152,0,8,0,0,0,1,0,1
0000003029.bmp,152,0,9,0,0,0,1,0,1
0000003030.bmp,152,0,10,0,0,0,1,0,1
0000003031.bmp,152,0,11,0,0,0,1,0,1
0000003032.bmp,152,0,12,0,0,0,1,0,1
0000003033.bmp,152,0,13,0,0,0,1,0,1
0000003034.bmp,152,0,14,0,0,0,1,0,1
0000003035.bmp,152,0,15,0,0,0,1,0,1
0000003036.bmp,152,0,16,0,0,0,1,0,1
0000003037.bmp,152,0,17,0,0,0,1,0,1
0000003038.bmp,152,0,18,0,0,0,1,0,1
0000003039.bmp,152,0,19,0,0,0,1,0,1
0000003040.bmp,152,0,20,0,0,0,1,0,1
0000003041.bmp,153,0,1,0,0,0,1,0,1
0000003042.bmp,153,0,2,0,0,0,1,0,1
0000003043.bmp,153,0,3,0,0,0,1,0,1
0000003044.bmp,153,0,4,0,0,0,1,0,1
0000003045.bmp,153,0,5,0,0,0,1,0,1
0000003046.bmp,153,0,6,0,0,0,1,0,1
0000003047.bmp,153,0,7,0,0,0,1,0,1
0000003048.bmp,153,0,8,0,0,0,1,0,1
0000003049.bmp,153,0,9,0,0,0,1,0,1
0000003050.bmp,153,0,10,0,0,0,1,0,1
0000003051.bmp,153,0,11,0,0,0,1,0,1
0000003052.bmp,153,0,12,0,0,0,1,0,1
0000003053.bmp,153,0,13,0,0,0,1,0,1
0000003054.bmp,153,0,14,0,0,0,1,0,1
0000003055.bmp,153,0,15,0,0,0,1,0,1
0000003056.bmp,153,0,16,0,0,0,1,0,1
0000003057.bmp,153,0,17,0,0,0,1,0,1
0000003058.bmp,153,0,18,0,0,0,1,0,1
0000003059.bmp,153,0,19,0,0,0,1,0,1
0000003060.bmp,153,0,20,0,0,0,1,0,1
0000003061.bmp,154,0,1,0,0,0,1,0,1
0000003062.bmp,154,0,2,0,0,0,1,0,1
0000003063.bmp,154,0,3,0,0,0,1,0,1
0000003064.bmp,154,0,4,0,0,0,1,0,1
0000003065.bmp,154,0,5,0,0,0,1,0,1
0000003066.bmp,154,0,6,0,0,0,1,0,1
0000003067.bmp,154,0,7,0,0,0,1,0,1
0000003068.bmp,154,0,8,0,0,0,1,0,1
0000003069.bmp,154,0,9,0,0,0,1,0,1
0000003070.bmp,154,0,10,0,0,0,1,0,1
0000003071.bmp,154,0,11,0,0,0,1,0,1
0000003072.bmp,154,0,12,0,0,0,1,0,1
0000003073.bmp,154,0,13,0,0,0,1,0,1
0000003074.bmp,154,0,14,0,0,0,1,0,1
0000003075.bmp,154,0,15,0,0,0,1,0,1
0000003076.bmp,154,0,16,0,0,0,1,0,1
0000003077.bmp,154,0,17,0,0,0,1,0,1
0000003078.bmp,154,0,18,0,0,0,1,0,1
0000003079.bmp,154,0,19,0,0,0,1,0,1
0000003080.bmp,154,0,20,0,0,0,1,0,1
0000003081.bmp,155,0,1,0,0,0,1,0,1
0000003082.bmp,155,0,2,0,0,0,1,0,1
0000003083.bmp,155,0,3,0,0,0,1,0,1
0000003084.bmp,155,0,4,0,0,0,1,0,1
0000003085.bmp,155,0,5,0,0,0,1,0,1
0000003086.bmp,155,0,6,0,0,0,1,0,1
0000003087.bmp,155,0,7,0,0,0,1,0,1
0000003088.bmp,155,0,8,0,0,0,1,0,1
0000003089.bmp,155,0,9,0,0,0,1,0,1
