file_name,ori,loc,phase/pattern,SSGv,SSGv,BSG,MGnv,MGv
0000003526.bmp,169,6,2,1,0,0,0,0
0000003527.bmp,171,5,2,1,0,0,0,0
0000003528.bmp,165,12,2,1,0,0,0,0
0000003529.bmp,165,4,3,1,0,0,0,0
0000003530.bmp,167,3,3,1,0,0,0,0
0000003531.bmp,179,2,3,1,0,0,0,0
0000003532.bmp,161,1,3,1,0,0,0,0
0000003533.bmp,168,11,3,1,0,0,0,0
0000003534.bmp,173,10,3,1,0,0,0,0
0000003535.bmp,172,9,3,1,0,0,0,0
0000003536.bmp,177,8,3,1,0,0,0,0
0000003537.bmp,171,7,3,1,0,0,0,0
0000003538.bmp,163,6,3,1,0,0,0,0
0000003539.bmp,169,5,3,1,0,0,0,0
0000003540.bmp,175,12,3,1,0,0,0,0
0000003541.bmp,165,4,3,1,0,0,0,0
0000003542.bmp,167,3,3,1,0,0,0,0
0000003543.bmp,179,2,3,1,0,0,0,0
0000003544.bmp,161,1,3,1,0,0,0,0
0000003545.bmp,168,11,3,1,0,0,0,0
0000003546.bmp,173,10,3,1,0,0,0,0
0000003547.bmp,172,9,3,1,0,0,0,0
0000003548.bmp,177,8,3,1,0,0,0,0
0000003549.bmp,171,7,3,1,0,0,0,0
0000003550.bmp,163,6,3,1,0,0,0,0
0000003551.bmp,169,5,3,1,0,0,0,0
0000003552.bmp,175,12,3,1,0,0,0,0
0000003553.bmp,165,4,3,1,0,0,0,0
0000003554.bmp,167,3,3,1,0,0,0,0
0000003555.bmp,179,2,3,1,0,0,0,0
0000003556.bmp,161,1,3,1,0,0,0,0
0000003557.bmp,168,11,3,1,0,0,0,0
0000003558.bmp,173,10,3,1,0,0,0,0
0000003559.bmp,172,9,3,1,0,0,0,0
0000003560.bmp,177,8,3,1,0,0,0,0
0000003561.bmp,171,7,3,1,0,0,0,0
0000003562.bmp,163,6,3,1,0,0,0,0
0000003563.bmp,169,5,3,1,0,0,0,0
0000003564.bmp,175,12,3,1,0,0,0,0
0000003565.bmp,172,4,4,1,0,0,0,0
0000003566.bmp,167,3,4,1,0,0,0,0
0000003567.bmp,175,2,4,1,0,0,0,0
0000003568.bmp,161,1,4,1,0,0,0,0
0000003569.bmp,168,11,4,1,0,0,0,0
0000003570.bmp,173,10,4,1,0,0,0,0
0000003571.bmp,171,9,4,1,0,0,0,0
0000003572.bmp,177,8,4,1,0,0,0,0
0000003573.bmp,169,7,4,1,0,0,0,0
0000003574.bmp,165,6,4,1,0,0,0,0
0000003575.bmp,179,5,4,1,0,0,0,0
0000003576.bmp,163,12,4,1,0,0,0,0
0000003577.bmp,172,4,4,1,0,0,0,0
0000003578.bmp,167,3,4,1,0,0,0,0
0000003579.bmp,175,2,4,1,0,0,0,0
0000003580.bmp,161,1,4,1,0,0,0,0
0000003581.bmp,168,11,4,1,0,0,0,0
0000003582.bmp,173,10,4,1,0,0,0,0
0000003583.bmp,171,9,4,1,0,0,0,0
0000003584.bmp,177,8,4,1,0,0,0,0
0000003585.bmp,169,7,4,1,0,0,0,0
0000003586.bmp,165,6,4,1,0,0,0,0
0000003587.bmp,179,5,4,1,0,0,0,0
0000003588.bmp,163,12,4,1,0,0,0,0
0000003589.bmp,172,4,4,1,0,0,0,0
0000003590.bmp,167,3,4,1,0,0,0,0
0000003591.bmp,175,2,4,1,0,0,0,0
0000003592.bmp,161,1,4,1,0,0,0,0
0000003593.bmp,168,11,4,1,0,0,0,0
0000003594.bmp,173,10,4,1,0,0,0,0
0000003595.bmp,171,9,4,1,0,0,0,0
0000003596.bmp,177,8,4,1,0,0,0,0
0000003597.bmp,169,7,4,1,0,0,0,0
0000003598.bmp,165,6,4,1,0,0,0,0
0000003599.bmp,179,5,4,1,0,0,0,0
0000003600.bmp,163,12,4,1,0,0,0,0
0000003601.bmp,161,4,5,1,0,0,0,0
0000003602.bmp,173,3,5,1,0,0,0,0
0000003603.bmp,179,2,5,1,0,0,0,0
0000003604.bmp,172,1,5,1,0,0,0,0
0000003605.bmp,168,11,5,1,0,0,0,0
0000003606.bmp,167,10,5,1,0,0,0,0
0000003607.bmp,175,9,5,1,0,0,0,0
0000003608.bmp,171,8,5,1,0,0,0,0
0000003609.bmp,177,7,5,1,0,0,0,0
0000003610.bmp,165,6,5,1,0,0,0,0
0000003611.bmp,163,5,5,1,0,0,0,0
0000003612.bmp,169,12,5,1,0,0,0,0
0000003613.bmp,161,4,5,1,0,0,0,0
0000003614.bmp,173,3,5,1,0,0,0,0
0000003615.bmp,179,2,5,1,0,0,0,0
0000003616.bmp,172,1,5,1,0,0,0,0
0000003617.bmp,168,11,5,1,0,0,0,0
0000003618.bmp,167,10,5,1,0,0,0,0
0000003619.bmp,175,9,5,1,0,0,0,0
0000003620.bmp,171,8,5,1,0,0,0,0
0000003621.bmp,177,7,5,1,0,0,0,0
0000003622.bmp,165,6,5,1,0,0,0,0
0000003623.bmp,163,5,5,1,0,0,0,0
0000003624.bmp,169,12,5,1,0,0,0,0
0000003625.bmp,161,4,5,1,0,0,0,0
0000003626.bmp,173,3,5,1,0,0,0,0
0000003627.bmp,179,2,5,1,0,0,0,0
0000003628.bmp,172,1,5,1,0,0,0,0
0000003629.bmp,168,11,5,1,0,0,0,0
0000003630.bmp,167,10,5,1,0,0,0,0
0000003631.bmp,175,9,5,1,0,0,0,0
0000003632.bmp,171,8,5,1,0,0,0,0
0000003633.bmp,177,7,5,1,0,0,0,0
0000003634.bmp,165,6,5,1,0,0,0,0
0000003635.bmp,163,5,5,1,0,0,0,0
0000003636.bmp,169,12,5,1,0,0,0,0
0000003637.bmp,169,4,6,1,0,0,0,0
0000003638.bmp,172,3,6,1,0,0,0,0
0000003639.bmp,179,2,6,1,0,0,0,0
0000003640.bmp,165,1,6,1,0,0,0,0
0000003641.bmp,173,11,6,1,0,0,0,0
0000003642.bmp,161,10,6,1,0,0,0,0
0000003643.bmp,168,9,6,1,0,0,0,0
0000003644.bmp,175,8,6,1,0,0,0,0
0000003645.bmp,167,7,6,1,0,0,0,0
0000003646.bmp,171,6,6,1,0,0,0,0
0000003647.bmp,177,5,6,1,0,0,0,0
0000003648.bmp,163,12,6,1,0,0,0,0
0000003649.bmp,169,4,6,1,0,0,0,0
0000003650.bmp,172,3,6,1,0,0,0,0
0000003651.bmp,179,2,6,1,0,0,0,0
0000003652.bmp,165,1,6,1,0,0,0,0
0000003653.bmp,173,11,6,1,0,0,0,0
0000003654.bmp,161,10,6,1,0,0,0,0
0000003655.bmp,168,9,6,1,0,0,0,0
0000003656.bmp,175,8,6,1,0,0,0,0
0000003657.bmp,167,7,6,1,0,0,0,0
0000003658.bmp,171,6,6,1,0,0,0,0
0000003659.bmp,177,5,6,1,0,0,0,0
0000003660.bmp,163,12,6,1,0,0,0,0
0000003661.bmp,169,4,6,1,0,0,0,0
0000003662.bmp,172,3,6,1,0,0,0,0
0000003663.bmp,179,2,6,1,0,0,0,0
0000003664.bmp,165,1,6,1,0,0,0,0
0000003665.bmp,173,11,6,1,0,0,0,0
0000003666.bmp,161,10,6,1,0,0,0,0
0000003667.bmp,168,9,6,1,0,0,0,0
0000003668.bmp,175,8,6,1,0,0,0,0
0000003669.bmp,167,7,6,1,0,0,0,0
0000003670.bmp,171,6,6,1,0,0,0,0
0000003671.bmp,177,5,6,1,0,0,0,0
0000003672.bmp,163,12,6,1,0,0,0,0
0000003673.bmp,171,4,1,1,0,0,0,0
0000003674.bmp,179,3,1,1,0,0,0,0
0000003675.bmp,9,2,1,1,0,0,0,0
0000003676.bmp,177,1,1,1,0,0,0,0
0000003677.bmp,173,11,1,1,0,0,0,0
0000003678.bmp,7,10,1,1,0,0,0,0
0000003679.bmp,3,9,1,1,0,0,0,0
0000003680.bmp,178,8,1,1,0,0,0,0
0000003681.bmp,2,7,1,1,0,0,0,0
0000003682.bmp,5,6,1,1,0,0,0,0
0000003683.bmp,1,5,1,1,0,0,0,0
0000003684.bmp,175,12,1,1,0,0,0,0
0000003685.bmp,171,4,1,1,0,0,0,0
0000003686.bmp,179,3,1,1,0,0,0,0
0000003687.bmp,9,2,1,1,0,0,0,0
0000003688.bmp,177,1,1,1,0,0,0,0
0000003689.bmp,173,11,1,1,0,0,0,0
0000003690.bmp,7,10,1,1,0,0,0,0
0000003691.bmp,3,9,1,1,0,0,0,0
0000003692.bmp,178,8,1,1,0,0,0,0
0000003693.bmp,2,7,1,1,0,0,0,0
0000003694.bmp,5,6,1,1,0,0,0,0
0000003695.bmp,1,5,1,1,0,0,0,0
0000003696.bmp,175,12,1,1,0,0,0,0
0000003697.bmp,171,4,1,1,0,0,0,0
0000003698.bmp,179,3,1,1,0,0,0,0
0000003699.bmp,9,2,1,1,0,0,0,0
0000003700.bmp,177,1,1,1,0,0,0,0
0000003701.bmp,173,11,1,1,0,0,0,0
0000003702.bmp,7,10,1,1,0,0,0,0
0000003703.bmp,3,9,1,1,0,0,0,0
0000003704.bmp,178,8,1,1,0,0,0,0
0000003705.bmp,2,7,1,1,0,0,0,0
0000003706.bmp,5,6,1,1,0,0,0,0
0000003707.bmp,1,5,1,1,0,0,0,0
0000003708.bmp,175,12,1,1,0,0,0,0
0000003709.bmp,178,4,2,1,0,0,0,0
0000003710.bmp,3,3,2,1,0,0,0,0
0000003711.bmp,2,2,2,1,0,0,0,0
0000003712.bmp,171,1,2,1,0,0,0,0
0000003713.bmp,9,11,2,1,0,0,0,0
0000003714.bmp,175,10,2,1,0,0,0,0
0000003715.bmp,7,9,2,1,0,0,0,0
0000003716.bmp,177,8,2,1,0,0,0,0
0000003717.bmp,1,7,2,1,0,0,0,0
0000003718.bmp,179,6,2,1,0,0,0,0
0000003719.bmp,173,5,2,1,0,0,0,0
0000003720.bmp,5,12,2,1,0,0,0,0
0000003721.bmp,178,4,2,1,0,0,0,0
0000003722.bmp,3,3,2,1,0,0,0,0
0000003723.bmp,2,2,2,1,0,0,0,0
0000003724.bmp,171,1,2,1,0,0,0,0
0000003725.bmp,9,11,2,1,0,0,0,0
0000003726.bmp,175,10,2,1,0,0,0,0
0000003727.bmp,7,9,2,1,0,0,0,0
0000003728.bmp,177,8,2,1,0,0,0,0
0000003729.bmp,1,7,2,1,0,0,0,0
0000003730.bmp,179,6,2,1,0,0,0,0
0000003731.bmp,173,5,2,1,0,0,0,0
0000003732.bmp,5,12,2,1,0,0,0,0
0000003733.bmp,178,4,2,1,0,0,0,0
0000003734.bmp,3,3,2,1,0,0,0,0
0000003735.bmp,2,2,2,1,0,0,0,0
0000003736.bmp,171,1,2,1,0,0,0,0
0000003737.bmp,9,11,2,1,0,0,0,0
0000003738.bmp,175,10,2,1,0,0,0,0
0000003739.bmp,7,9,2,1,0,0,0,0
0000003740.bmp,177,8,2,1,0,0,0,0
0000003741.bmp,1,7,2,1,0,0,0,0
0000003742.bmp,179,6,2,1,0,0,0,0
0000003743.bmp,173,5,2,1,0,0,0,0
0000003744.bmp,5,12,2,1,0,0,0,0
0000003745.bmp,9,4,3,1,0,0,0,0
0000003746.bmp,7,3,3,1,0,0,0,0
0000003747.bmp,173,2,3,1,0,0,0,0
0000003748.bmp,177,1,3,1,0,0,0,0
0000003749.bmp,5,11,3,1,0,0,0,0
0000003750.bmp,179,10,3,1,0,0,0,0
0000003751.bmp,171,9,3,1,0,0,0,0
0000003752.bmp,2,8,3,1,0,0,0,0
0000003753.bmp,1,7,3,1,0,0,0,0
0000003754.bmp,178,6,3,1,0,0,0,0
0000003755.bmp,3,5,3,1,0,0,0,0
0000003756.bmp,175,12,3,1,0,0,0,0
0000003757.bmp,9,4,3,1,0,0,0,0
0000003758.bmp,7,3,3,1,0,0,0,0
0000003759.bmp,173,2,3,1,0,0,0,0
0000003760.bmp,177,1,3,1,0,0,0,0
0000003761.bmp,5,11,3,1,0,0,0,0
0000003762.bmp,179,10,3,1,0,0,0,0
0000003763.bmp,171,9,3,1,0,0,0,0
0000003764.bmp,2,8,3,1,0,0,0,0
0000003765.bmp,1,7,3,1,0,0,0,0
0000003766.bmp,178,6,3,1,0,0,0,0
0000003767.bmp,3,5,3,1,0,0,0,0
0000003768.bmp,175,12,3,1,0,0,0,0
0000003769.bmp,9,4,3,1,0,0,0,0
0000003770.bmp,7,3,3,1,0,0,0,0
0000003771.bmp,173,2,3,1,0,0,0,0
0000003772.bmp,177,1,3,1,0,0,0,0
0000003773.bmp,5,11,3,1,0,0,0,0
0000003774.bmp,179,10,3,1,0,0,0,0
0000003775.bmp,171,9,3,1,0,0,0,0
0000003776.bmp,2,8,3,1,0,0,0,0
0000003777.bmp,1,7,3,1,0,0,0,0
0000003778.bmp,178,6,3,1,0,0,0,0
0000003779.bmp,3,5,3,1,0,0,0,0
0000003780.bmp,175,12,3,1,0,0,0,0
0000003781.bmp,2,4,4,1,0,0,0,0
0000003782.bmp,5,3,4,1,0,0,0,0
0000003783.bmp,7,2,4,1,0,0,0,0
0000003784.bmp,9,1,4,1,0,0,0,0
0000003785.bmp,177,11,4,1,0,0,0,0
0000003786.bmp,3,10,4,1,0,0,0,0
0000003787.bmp,179,9,4,1,0,0,0,0
0000003788.bmp,178,8,4,1,0,0,0,0
0000003789.bmp,173,7,4,1,0,0,0,0
0000003790.bmp,171,6,4,1,0,0,0,0
0000003791.bmp,1,5,4,1,0,0,0,0
0000003792.bmp,175,12,4,1,0,0,0,0
0000003793.bmp,2,4,4,1,0,0,0,0
0000003794.bmp,5,3,4,1,0,0,0,0
0000003795.bmp,7,2,4,1,0,0,0,0
0000003796.bmp,9,1,4,1,0,0,0,0
0000003797.bmp,177,11,4,1,0,0,0,0
0000003798.bmp,3,10,4,1,0,0,0,0
0000003799.bmp,179,9,4,1,0,0,0,0
0000003800.bmp,178,8,4,1,0,0,0,0
0000003801.bmp,173,7,4,1,0,0,0,0
0000003802.bmp,171,6,4,1,0,0,0,0
0000003803.bmp,1,5,4,1,0,0,0,0
0000003804.bmp,175,12,4,1,0,0,0,0
0000003805.bmp,2,4,4,1,0,0,0,0
0000003806.bmp,5,3,4,1,0,0,0,0
0000003807.bmp,7,2,4,1,0,0,0,0
0000003808.bmp,9,1,4,1,0,0,0,0
0000003809.bmp,177,11,4,1,0,0,0,0
0000003810.bmp,3,10,4,1,0,0,0,0
0000003811.bmp,179,9,4,1,0,0,0,0
0000003812.bmp,178,8,4,1,0,0,0,0
0000003813.bmp,173,7,4,1,0,0,0,0
0000003814.bmp,171,6,4,1,0,0,0,0
0000003815.bmp,1,5,4,1,0,0,0,0
0000003816.bmp,175,12,4,1,0,0,0,0
0000003817.bmp,175,4,5,1,0,0,0,0
0000003818.bmp,177,3,5,1,0,0,0,0
0000003819.bmp,173,2,5,1,0,0,0,0
0000003820.bmp,7,1,5,1,0,0,0,0
0000003821.bmp,179,11,5,1,0,0,0,0
0000003822.bmp,3,10,5,1,0,0,0,0
0000003823.bmp,2,9,5,1,0,0,0,0
0000003824.bmp,171,8,5,1,0,0,0,0
0000003825.bmp,178,7,5,1,0,0,0,0
0000003826.bmp,5,6,5,1,0,0,0,0
0000003827.bmp,1,5,5,1,0,0,0,0
0000003828.bmp,9,12,5,1,0,0,0,0
0000003829.bmp,175,4,5,1,0,0,0,0
0000003830.bmp,177,3,5,1,0,0,0,0
0000003831.bmp,173,2,5,1,0,0,0,0
0000003832.bmp,7,1,5,1,0,0,0,0
0000003833.bmp,179,11,5,1,0,0,0,0
0000003834.bmp,3,10,5,1,0,0,0,0
0000003835.bmp,2,9,5,1,0,0,0,0
0000003836.bmp,171,8,5,1,0,0,0,0
0000003837.bmp,178,7,5,1,0,0,0,0
0000003838.bmp,5,6,5,1,0,0,0,0
0000003839.bmp,1,5,5,1,0,0,0,0
0000003840.bmp,9,12,5,1,0,0,0,0
0000003841.bmp,175,4,5,1,0,0,0,0
0000003842.bmp,177,3,5,1,0,0,0,0
0000003843.bmp,173,2,5,1,0,0,0,0
0000003844.bmp,7,1,5,1,0,0,0,0
0000003845.bmp,179,11,5,1,0,0,0,0
0000003846.bmp,3,10,5,1,0,0,0,0
0000003847.bmp,2,9,5,1,0,0,0,0
0000003848.bmp,171,8,5,1,0,0,0,0
0000003849.bmp,178,7,5,1,0,0,0,0
0000003850.bmp,5,6,5,1,0,0,0,0
0000003851.bmp,1,5,5,1,0,0,0,0
0000003852.bmp,9,12,5,1,0,0,0,0
0000003853.bmp,5,4,6,1,0,0,0,0
0000003854.bmp,175,3,6,1,0,0,0,0
0000003855.bmp,179,2,6,1,0,0,0,0
0000003856.bmp,2,1,6,1,0,0,0,0
0000003857.bmp,171,11,6,1,0,0,0,0
0000003858.bmp,178,10,6,1,0,0,0,0
0000003859.bmp,3,9,6,1,0,0,0,0
0000003860.bmp,9,8,6,1,0,0,0,0
0000003861.bmp,173,7,6,1,0,0,0,0
0000003862.bmp,177,6,6,1,0,0,0,0
0000003863.bmp,1,5,6,1,0,0,0,0
0000003864.bmp,7,12,6,1,0,0,0,0
0000003865.bmp,5,4,6,1,0,0,0,0
0000003866.bmp,175,3,6,1,0,0,0,0
0000003867.bmp,179,2,6,1,0,0,0,0
0000003868.bmp,2,1,6,1,0,0,0,0
0000003869.bmp,171,11,6,1,0,0,0,0
0000003870.bmp,178,10,6,1,0,0,0,0
0000003871.bmp,3,9,6,1,0,0,0,0
0000003872.bmp,9,8,6,1,0,0,0,0
0000003873.bmp,173,7,6,1,0,0,0,0
0000003874.bmp,177,6,6,1,0,0,0,0
0000003875.bmp,1,5,6,1,0,0,0,0
0000003876.bmp,7,12,6,1,0,0,0,0
0000003877.bmp,5,4,6,1,0,0,0,0
0000003878.bmp,175,3,6,1,0,0,0,0
0000003879.bmp,179,2,6,1,0,0,0,0
0000003880.bmp,2,1,6,1,0,0,0,0
0000003881.bmp,171,11,6,1,0,0,0,0
0000003882.bmp,178,10,6,1,0,0,0,0
0000003883.bmp,3,9,6,1,0,0,0,0
0000003884.bmp,9,8,6,1,0,0,0,0
0000003885.bmp,173,7,6,1,0,0,0,0
0000003886.bmp,177,6,6,1,0,0,0,0
0000003887.bmp,1,5,6,1,0,0,0,0
0000003888.bmp,7,12,6,1,0,0,0,0
0000003889.bmp,10,1,1,0,0,0,0,0
0000003890.bmp,20,1,1,0,0,0,0,0
0000003891.bmp,30,1,1,0,0,0,0,0
0000003892.bmp,40,1,1,0,0,0,0,0
0000003893.bmp,50,1,1,0,0,0,0,0
0000003894.bmp,60,1,1,0,0,0,0,0
0000003895.bmp,70,1,1,0,0,0,0,0
0000003896.bmp,80,1,1,0,0,0,0,0
0000003897.bmp,90,1,1,0,0,0,0,0
0000003898.bmp,100,1,1,0,0,0,0,0
0000003899.bmp,110,1,1,0,0,0,0,0
0000003900.bmp,120,1,1,0,0,0,0,0
0000003901.bmp,130,1,1,0,0,0,0,0
0000003902.bmp,140,1,1,0,0,0,0,0
0000003903.bmp,150,1,1,0,0,0,0,0
0000003904.bmp,160,1,1,0,0,0,0,0
0000003905.bmp,170,1,1,0,0,0,0,0
0000003906.bmp,180,1,1,0,0,0,0,0
0000003907.bmp,10,1,2,0,0,0,0,0
0000003908.bmp,20,1,2,0,0,0,0,0
0000003909.bmp,30,1,2,0,0,0,0,0
0000003910.bmp,40,1,2,0,0,0,0,0
0000003911.bmp,50,1,2,0,0,0,0,0
0000003912.bmp,60,1,2,0,0,0,0,0
0000003913.bmp,70,1,2,0,0,0,0,0
0000003914.bmp,80,1,2,0,0,0,0,0
0000003915.bmp,90,1,2,0,0,0,0,0
0000003916.bmp,100,1,2,0,0,0,0,0
0000003917.bmp,110,1,2,0,0,0,0,0
0000003918.bmp,120,1,2,0,0,0,0,0
0000003919.bmp,130,1,2,0,0,0,0,0
0000003920.bmp,140,1,2,0,0,0,0,0
0000003921.bmp,150,1,2,0,0,0,0,0
0000003922.bmp,160,1,2,0,0,0,0,0
0000003923.bmp,170,1,2,0,0,0,0,0
0000003924.bmp,180,1,2,0,0,0,0,0
0000003925.bmp,10,1,3,0,0,0,0,0
0000003926.bmp,20,1,3,0,0,0,0,0
0000003927.bmp,30,1,3,0,0,0,0,0
0000003928.bmp,40,1,3,0,0,0,0,0
0000003929.bmp,50,1,3,0,0,0,0,0
0000003930.bmp,60,1,3,0,0,0,0,0
0000003931.bmp,70,1,3,0,0,0,0,0
0000003932.bmp,80,1,3,0,0,0,0,0
0000003933.bmp,90,1,3,0,0,0,0,0
0000003934.bmp,100,1,3,0,0,0,0,0
0000003935.bmp,110,1,3,0,0,0,0,0
0000003936.bmp,120,1,3,0,0,0,0,0
0000003937.bmp,130,1,3,0,0,0,0,0
0000003938.bmp,140,1,3,0,0,0,0,0
0000003939.bmp,150,1,3,0,0,0,0,0
0000003940.bmp,160,1,3,0,0,0,0,0
0000003941.bmp,170,1,3,0,0,0,0,0
0000003942.bmp,180,1,3,0,0,0,0,0
0000003943.bmp,10,1,4,0,0,0,0,0
0000003944.bmp,20,1,4,0,0,0,0,0
0000003945.bmp,30,1,4,0,0,0,0,0
0000003946.bmp,40,1,4,0,0,0,0,0
0000003947.bmp,50,1,4,0,0,0,0,0
0000003948.bmp,60,1,4,0,0,0,0,0
0000003949.bmp,70,1,4,0,0,0,0,0
0000003950.bmp,80,1,4,0,0,0,0,0
0000003951.bmp,90,1,4,0,0,0,0,0
0000003952.bmp,100,1,4,0,0,0,0,0
0000003953.bmp,110,1,4,0,0,0,0,0
0000003954.bmp,120,1,4,0,0,0,0,0
0000003955.bmp,130,1,4,0,0,0,0,0
0000003956.bmp,140,1,4,0,0,0,0,0
0000003957.bmp,150,1,4,0,0,0,0,0
0000003958.bmp,160,1,4,0,0,0,0,0
0000003959.bmp,170,1,4,0,0,0,0,0
0000003960.bmp,180,1,4,0,0,0,0,0
0000003961.bmp,10,1,5,0,0,0,0,0
0000003962.bmp,20,1,5,0,0,0,0,0
0000003963.bmp,30,1,5,0,0,0,0,0
0000003964.bmp,40,1,5,0,0,0,0,0
0000003965.bmp,50,1,5,0,0,0,0,0
0000003966.bmp,60,1,5,0,0,0,0,0
0000003967.bmp,70,1,5,0,0,0,0,0
0000003968.bmp,80,1,5,0,0,0,0,0
0000003969.bmp,90,1,5,0,0,0,0,0
0000003970.bmp,100,1,5,0,0,0,0,0
0000003971.bmp,110,1,5,0,0,0,0,0
0000003972.bmp,120,1,5,0,0,0,0,0
0000003973.bmp,130,1,5,0,0,0,0,0
0000003974.bmp,140,1,5,0,0,0,0,0
0000003975.bmp,150,1,5,0,0,0,0,0
0000003976.bmp,160,1,5,0,0,0,0,0
0000003977.bmp,170,1,5,0,0,0,0,0
0000003978.bmp,180,1,5,0,0,0,0,0
0000003979.bmp,10,1,6,0,0,0,0,0
0000003980.bmp,20,1,6,0,0,0,0,0
0000003981.bmp,30,1,6,0,0,0,0,0
0000003982.bmp,40,1,6,0,0,0,0,0
0000003983.bmp,50,1,6,0,0,0,0,0
0000003984.bmp,60,1,6,0,0,0,0,0
0000003985.bmp,70,1,6,0,0,0,0,0
0000003986.bmp,80,1,6,0,0,0,0,0
0000003987.bmp,90,1,6,0,0,0,0,0
0000003988.bmp,100,1,6,0,0,0,0,0
0000003989.bmp,110,1,6,0,0,0,0,0
0000003990.bmp,120,1,6,0,0,0,0,0
0000003991.bmp,130,1,6,0,0,0,0,0
0000003992.bmp,140,1,6,0,0,0,0,0
0000003993.bmp,150,1,6,0,0,0,0,0
0000003994.bmp,160,1,6,0,0,0,0,0
0000003995.bmp,170,1,6,0,0,0,0,0
0000003996.bmp,180,1,6,0,0,0,0,0
0000003997.bmp,10,2,1,0,0,0,0,0
0000003998.bmp,20,2,1,0,0,0,0,0
0000003999.bmp,30,2,1,0,1,0,0,0
0000004000.bmp,40,2,1,0,1,0,0,0
0000004001.bmp,50,2,1,0,1,0,0,0
0000004002.bmp,60,2,1,0,1,0,0,0
0000004003.bmp,70,2,1,0,1,0,0,0
0000004004.bmp,80,2,1,0,1,0,0,0
0000004005.bmp,90,2,1,0,1,0,0,0
0000004006.bmp,100,2,1,0,1,0,0,0
0000004007.bmp,110,2,1,0,1,0,0,0
0000004008.bmp,120,2,1,0,1,0,0,0
0000004009.bmp,130,2,1,0,1,0,0,0
0000004010.bmp,140,2,1,0,1,0,0,0
0000004011.bmp,150,2,1,0,1,0,0,0
0000004012.bmp,160,2,1,0,1,0,0,0
0000004013.bmp,170,2,1,0,1,0,0,0
0000004014.bmp,180,2,1,0,1,0,0,0
0000004015.bmp,10,2,2,0,1,0,0,0
0000004016.bmp,20,2,2,0,1,0,0,0
0000004017.bmp,30,2,2,0,1,0,0,0
0000004018.bmp,40,2,2,0,1,0,0,0
0000004019.bmp,50,2,2,0,1,0,0,0
0000004020.bmp,60,2,2,0,1,0,0,0
0000004021.bmp,70,2,2,0,1,0,0,0
0000004022.bmp,80,2,2,0,1,0,0,0
0000004023.bmp,90,2,2,0,1,0,0,0
0000004024.bmp,100,2,2,0,1,0,0,0
0000004025.bmp,110,2,2,0,1,0,0,0
0000004026.bmp,120,2,2,0,1,0,0,0
0000004027.bmp,130,2,2,0,1,0,0,0
0000004028.bmp,140,2,2,0,1,0,0,0
0000004029.bmp,150,2,2,0,1,0,0,0
0000004030.bmp,160,2,2,0,1,0,0,0
0000004031.bmp,170,2,2,0,1,0,0,0
0000004032.bmp,180,2,2,0,1,0,0,0
0000004033.bmp,10,2,3,0,1,0,0,0
0000004034.bmp,20,2,3,0,1,0,0,0
0000004035.bmp,30,2,3,0,1,0,0,0
0000004036.bmp,40,2,3,0,1,0,0,0
0000004037.bmp,50,2,3,0,1,0,0,0
0000004038.bmp,60,2,3,0,1,0,0,0
0000004039.bmp,70,2,3,0,1,0,0,0
0000004040.bmp,80,2,3,0,1,0,0,0
0000004041.bmp,90,2,3,0,1,0,0,0
0000004042.bmp,100,2,3,0,1,0,0,0
0000004043.bmp,110,2,3,0,1,0,0,0
0000004044.bmp,120,2,3,0,1,0,0,0
0000004045.bmp,130,2,3,0,1,0,0,0
0000004046.bmp,140,2,3,0,1,0,0,0
0000004047.bmp,150,2,3,0,1,0,0,0
0000004048.bmp,160,2,3,0,1,0,0,0
0000004049.bmp,170,2,3,0,1,0,0,0
0000004050.bmp,180,2,3,0,1,0,0,0
0000004051.bmp,10,2,4,0,1,0,0,0
0000004052.bmp,20,2,4,0,1,0,0,0
0000004053.bmp,30,2,4,0,1,0,0,0
0000004054.bmp,40,2,4,0,1,0,0,0
0000004055.bmp,50,2,4,0,1,0,0,0
0000004056.bmp,60,2,4,0,1,0,0,0
0000004057.bmp,70,2,4,0,1,0,0,0
0000004058.bmp,80,2,4,0,1,0,0,0
0000004059.bmp,90,2,4,0,1,0,0,0
0000004060.bmp,100,2,4,0,1,0,0,0
0000004061.bmp,110,2,4,0,1,0,0,0
0000004062.bmp,120,2,4,0,1,0,0,0
0000004063.bmp,130,2,4,0,1,0,0,0
0000004064.bmp,140,2,4,0,1,0,0,0
0000004065.bmp,150,2,4,0,1,0,0,0
0000004066.bmp,160,2,4,0,1,0,0,0
0000004067.bmp,170,2,4,0,1,0,0,0
0000004068.bmp,180,2,4,0,1,0,0,0
0000004069.bmp,10,2,5,0,1,0,0,0
0000004070.bmp,20,2,5,0,1,0,0,0
0000004071.bmp,30,2,5,0,1,0,0,0
0000004072.bmp,40,2,5,0,1,0,0,0
0000004073.bmp,50,2,5,0,1,0,0,0
0000004074.bmp,60,2,5,0,1,0,0,0
0000004075.bmp,70,2,5,0,1,0,0,0
0000004076.bmp,80,2,5,0,1,0,0,0
0000004077.bmp,90,2,5,0,1,0,0,0
0000004078.bmp,100,2,5,0,1,0,0,0
0000004079.bmp,110,2,5,0,1,0,0,0
0000004080.bmp,120,2,5,0,1,0,0,0
0000004081.bmp,130,2,5,0,1,0,0,0
0000004082.bmp,140,2,5,0,1,0,0,0
0000004083.bmp,150,2,5,0,1,0,0,0
